model,model_display_name,drug,run_id,source_folder,source_file,dimension,dimension_display_name,present,content,content_length
qwen3.6-plus,Qwen3.6-plus,nifedipine,01_vs_16_rep03,qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,dissolution_speed_time,Dissolution speed over time,1,"Within this early time window (0.104-7.5h), the disintegration process appears active but controlled. The presence of a distinct sediment ring at the base indicates a steady rate of erosion rather than instantaneous collapse. The speed appears moderate, with the structural matrix holding together despite significant surface hydration and particle release.

---

Within this time window (9.375-16.875 h), the disintegration speed appears steady but slow. The changes between the three static frames are subtle, primarily involving minor shifts in the yellow boundary and bubble positions, indicating a controlled, sustained release phase rather than rapid catastrophic failure.

---

Within this time window (18.75-26.25h), the disintegration process appears steady rather than rapid. The primary mass of the tablet persists, suggesting a controlled-release mechanism that maintains structural integrity while allowing gradual erosion. The emergence of the central protrusion in the later frames suggests a potential shift in internal pressure or structural weakness developing after ~20 hours.

---

At this late stage (approx. 28-36 hours), the disintegration process appears to be in a slow, steady erosion phase rather than rapid fragmentation. The formation of the stable vertical structure suggests that the release rate is now governed by the slow diffusion through the swollen gel layer and surface erosion.

---

Within this time window (0.1 - 7.5 hours), the disintegration process is active but controlled. The exposure of the core suggests a lag phase for the coating dissolution followed by the onset of core erosion. The speed appears moderate; the tablet has not rapidly fragmented, indicating a sustained-release mechanism is functioning.

---

The dissolution process appears to be in a steady, controlled phase. The presence of suspended particles in the third image indicates ongoing erosion. Compared to earlier stages (implied), the speed seems consistent with a controlled-release mechanism, where the matrix erodes gradually rather than disintegrating rapidly.

---

At this late stage (approx. 28-36 hours), the disintegration process appears to be in a steady, continuous phase rather than a sudden burst. The presence of substantial undissolved core material indicates a slow, controlled release mechanism typical of extended-release formulations. The rate of mass loss seems consistent, maintaining a reservoir of drug while continuously shedding material into the medium.",2500
qwen3.6-plus,Qwen3.6-plus,nifedipine,01_vs_16_rep03,qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,physical_state_change,Physical state change,1,"The tablet is transitioning from a rigid solid state to a heterogeneous mixture of states. The outer pink shell behaves like a brittle solid undergoing erosion, shedding fine particulates. The inner yellow core exhibits properties of a swollen hydrogel or soft paste, suggesting it absorbs water and expands while maintaining some cohesion.

---

The physical state is transitioning from a solid compressed tablet to a semi-solid gel/paste hybrid. The yellow top behaves like a swollen hydrogel, while the red base remains a cohesive but eroding solid. A distinct layer of fine, pink particulate matter (sediment) has formed at the bottom, representing the breakdown of the outer matrix layers into a paste-like slurry.

---

The tablet exists as a hydrated solid matrix with a gel-like outer layer. It has not collapsed into a paste or fully disintegrated into fine particles. The internal structure seems to be loosening, evidenced by the rough surface and the separation of the top layer's integrity, but it remains a cohesive single unit anchored to the bottom.

---

The physical state has transitioned from a hard solid to a complex semi-solid/gel state. The material behaves like a viscous hydrogel, capable of maintaining structural integrity against gravity (the vertical spike) while simultaneously shedding fine particles into the medium.

---

The tablet is transitioning from a solid, dry state to a hydrated, semi-solid gel-like state at the periphery. The pink exterior acts as a swollen hydrogel barrier, while the yellow core remains largely solid. There is no evidence of total collapse or liquefaction; it remains a cohesive solid mass.

---

The physical state is transitioning from a hard, compressed solid to a hydrated, semi-solid matrix. The surface looks friable (crumbly). The internal structure appears to be loosening as evidenced by the porous surface texture, but it retains enough structural integrity to support its own weight without collapsing into a pile of fragments.

---

The tablet exists as a hydrated solid mass. There is evidence of a transition from a compact solid to a softer, gel-like consistency at the surface, evidenced by the porous texture and the way material sloughs off into fine particles at the base. The internal structure remains coherent enough to support the tablet's weight.

---

The tablet exists as a semi-solid, hydrated matrix undergoing surface erosion. It has transitioned from a hard, dry solid to a soft, wet mass. The released material forms a dense, colloidal suspension or gel-like layer near the bottom, indicating a physical state change from solid tablet to dispersed particulates/gel in the liquid medium.",2682
qwen3.6-plus,Qwen3.6-plus,nifedipine,01_vs_16_rep03,qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,dissolution_medium,Dissolution medium,1,"The medium immediately surrounding the tablet contains suspended fine pink particles, creating a localized cloud of debris. There are no large streaks or precipitation bands visible in the bulk fluid, but the interface between the tablet and the medium is dynamic, characterized by the release of micro-particles and small bubbles.

---

The dissolution medium is transparent, allowing clear visualization of the tablet. However, there is a noticeable presence of micro-particulates and small air bubbles floating in the vicinity of the tablet. The medium does not show significant bulk turbidity yet, suggesting that dissolved polymers or drugs have not reached high concentrations in the bulk fluid.

---

The medium appears clear against the black background, with no significant turbidity or cloudiness obscuring the view. This suggests that the dissolved polymers or drug substances are either transparent or present in concentrations below the visual detection limit for turbidity in this static shot. No precipitation bands are visible in the bulk fluid.

---

The immediate vicinity of the tablet is heavily saturated with red-colored dissolved species and suspended fines, creating a localized zone of high turbidity. The background medium remains dark, highlighting the contrast between the concentrated drug/polymer cloud and the bulk fluid.

---

The medium (phosphate buffer pH 6.8) appears clear and transparent against the black background. Small air bubbles are visible attached to the tablet surface and rising, which is common upon initial immersion. There is no visible turbidity or cloudiness in the bulk medium immediately surrounding the tablet.

---

The immediate environment around the tablet base shows a slight accumulation of pink particulate matter (sediment) on the grid surface. The background remains dark, making it difficult to assess bulk turbidity, but there are faint indications of suspended micro-particles in the fluid column above the tablet, suggesting slow dissolution and dispersion.

---

The medium is visually represented as a dark void, likely due to lighting conditions, but appears clear of large-scale turbidity clouds in the immediate vicinity. Small, bright specks (particulates) are visible floating above the tablet, particularly in the second and third images, indicating the release of fine fragments into the medium.

---

The dissolution medium (phosphate buffer pH 6.8) is locally heavily turbid and colored orange-red due to the high concentration of released Nifedipine/excipients. The turbidity is not uniform; it is densest near the tablet surface and the bottom grid, suggesting limited diffusion or convection in the static environment. The background medium remains dark/clear, highlighting the localized nature of the dissolution cloud.",2804
qwen3.6-plus,Qwen3.6-plus,nifedipine,01_vs_16_rep03,qwen,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,fragment_distribution_density,Fragment distribution density,1,"Fragment distribution is highly localized. A dense ring of pink granular sediment has accumulated at the immediate base of the tablet on the grid. Larger fragments are not widely dispersed; instead, the breakdown results in fine powder that settles quickly near the source. The density of fragments is highest at the tablet-medium interface and decreases rapidly with distance.

---

Fragment distribution is characterized by a dense accumulation of fine pink sediment directly beneath and around the base of the tablet. Larger fragments are not observed; instead, the disintegration produces a fine powder that settles locally. The density of these fragments is highest at the contact point with the mesh and decreases radially outward.

---

Fragment distribution is highly localized. A ring of pinkish sediment/erosion debris surrounds the base of the tablet on the grid surface. There are very few suspended particles in the immediate vicinity, and no widespread dispersion of fragments is observed. The density of fragments is highest at the contact point with the substrate.

---

Fragment distribution is characterized by a high density of fine particulates forming a 'skirt' around the base of the tablet. Larger fragments are not evident; instead, the disintegration produces a continuous cloud of micro-particles that settle slowly, with the highest concentration remaining attached to or immediately adjacent to the parent gel mass.

---

Fragmentation is minimal. A small amount of pink particulate debris is visible accumulating on the grid directly beneath the tablet, suggesting slow erosion rather than rapid disintegration into fragments. There are no large floating fragments or widespread particle dispersion in the surrounding fluid.

---

Fragmentation is minimal and localized. Most of the 'fragments' are fine particles or dust concentrated in a ring immediately surrounding the base of the tablet on the supporting grid. There are very few large, detached chunks floating away; the density of particles is highest at the source (the tablet base) and drops off sharply with distance.

---

Fragment distribution is primarily localized. A dense ring of pinkish sediment surrounds the base of the tablet on the grid surface. Additionally, fine particles are seen suspending in the space immediately above the tablet, forming a low-density cloud that rises vertically, particularly noticeable in the third image.

---

Fragment distribution is characterized by a high-density accumulation of fine particles settled on the grid beneath the tablet and forming a thick basal layer. Above this, there is a lower-density, diffuse suspension rising vertically. There are no large, distinct macroscopic fragments floating freely; instead, the debris consists of micro-particles creating a continuous gradient of density from the tablet surface outward.",2865
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,color_change,Color change,1,"The tablet has transitioned from a uniform pink color to revealing distinct yellow and red/pink layers. The dissolution medium shows increased turbidity, particularly around the tablet, indicating material release into the surrounding fluid.

---

The tablet shows distinct yellow/green top layer and red/pink bottom layer with visible color diffusion between layers. The dissolution medium remains clear with no significant color changes or turbidity observed.

---

The tablet's main body remains predominantly red, with a yellow-green top that shows slight color diffusion (yellow spreading marginally). Pink powder around the tablet suggests dissolution of the outer layer, potentially contributing to localized turbidity in the medium (not directly visible). Color distribution is confined to the tablet and its immediate surroundings.

---

The tablet retains its dominant red color, with a lighter, possibly white or pale pink, powdery layer on top. The dissolution medium appears clear, with no significant color change or turbidity observed. The red color is localized to the tablet and its immediate surroundings, not yet diffused throughout the medium.

---

The tablet shows a distinct two-tone coloration with a red base and yellow-green upper material. The red portion appears to be maintaining its color intensity while the yellow-green material shows some diffusion into the surrounding medium. The dissolution medium appears clear with minimal turbidity, suggesting limited color leaching at this stage.

---

The red/orange tablet shows color diffusion into the surrounding medium, with the original tablet core maintaining its vibrant red color while the dissolving material creates a lighter, more diffused orange-red cloud around it. The white/pale coating on top appears to be partially dissolved, creating a contrast between the colored core and the lighter surrounding material.",1902
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,shape_change,Shape change,1,"The tablet has progressed from an intact, regular shape to a significantly irregular, partially collapsed form. The outline is no longer intact, with visible fragmentation and loss of the original geometric structure.

---

The tablet maintains its overall rounded shape but shows progressive erosion with less defined edges. The structure has transitioned from intact to partially fragmented state with visible surface irregularities.

---

The tablet's overall outline remains mostly intact, but a small red fragment has detached from the top, marking a transition from intact to partially missing. The shape remains roughly circular but with a minor irregularity from the detached piece.

---

The overall outline of the tablet is no longer intact. It has evolved from a more compact, irregular mass into a significantly more spread-out, amorphous shape. The protrusion has grown and changed shape, indicating further disintegration. The progression is from partially missing to multiple fragments, with the main body becoming less defined.

---

The tablet maintains its overall rounded shape but shows signs of structural weakening. Compared to earlier stages, the outline appears less defined with some irregularities forming around the edges. The most notable change is the emergence of a small red protrusion from the top surface, indicating internal structural breakdown.

---

The tablet has progressed from a more defined, compact shape to a significantly spread-out, amorphous mass. The original outline is largely lost, with material extending outward in irregular formations. The transformation shows clear progression from intact → partially missing → extensively fragmented and dispersed state.",1710
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,surface_texture_change,Surface texture change,1,"The surface has transformed from smooth to rough and porous, with visible cracks, peeling, and a granular texture. The surface appears to be actively breaking down, showing microstructural degradation.

---

The surface has become significantly rough and porous with multiple bubbles visible. The texture shows granular appearance with cracks and microstructural breakdown, indicating advanced disintegration stage.

---

The tablet's surface appears rough and porous, with the yellow-green top exhibiting a fuzzy, granular texture. Microstructural changes (e.g., pores, cracks) are evident, likely from dissolution of the outer layer.

---

The surface is now rough and porous, with visible cracks and a fibrous, fluffy texture, especially on the protruding part. This indicates significant structural breakdown and swelling. The texture has changed from relatively smoother to highly irregular and porous.

---

The surface has become noticeably rougher and more porous, with visible micro-cracks and a granular texture. The yellow-green material on top shows increased fragmentation and appears to be separating from the main body. The surface exhibits a powdery appearance with fine particles beginning to detach.

---

The surface has become highly porous and irregular, with visible granular and fibrous structures emerging as the tablet breaks down. The once relatively smooth surface now displays a rough, textured appearance with obvious structural degradation and material exfoliation.",1495
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,volume_change,Area/size change,1,"The tablet has undergone initial swelling followed by collapse, with overall volume decreasing as material is lost. The height and thickness have reduced, and powder formation at the base indicates material dispersion.

---

The tablet appears to have maintained its overall volume with slight expansion of the yellow layer. The height and thickness suggest minimal volume reduction at this stage.

---

The tablet's volume is slightly decreasing, as indicated by the detached small red fragment and accumulation of pink powder at its base. The overall space occupied by the tablet is marginally reduced compared to the previous time point.

---

The overall volume of the tablet appears to be decreasing, as it has spread out and flattened considerably. The mass is occupying a larger area but is less compact, suggesting a collapse or dispersion of the original structure.

---

The tablet shows signs of volume reduction, particularly in height, as evidenced by the compressed appearance and the powder accumulation at the base. The overall volume appears to be decreasing gradually rather than showing significant swelling at this advanced disintegration stage.

---

The volume has transitioned from a compact, elevated form to a flattened, spread-out mass. While the overall height has decreased, the horizontal spread has increased significantly, indicating a collapse of the original structure and dispersion of material into a wider area.",1447
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,dissolution_speed_time,Dissolution speed over time,1,"Disintegration speed appears to be accelerating, with rapid progression from intact tablet to significant fragmentation. The transition between images shows increasingly rapid breakdown, suggesting an exponential phase of disintegration.

---

Disintegration appears to be proceeding at a moderate pace. Compared to previous time points, there is visible surface erosion and layer separation, indicating continued dissolution activity without abrupt acceleration or slowing.

---

Compared to the previous image, disintegration speed appears to be accelerating-evidenced by the detached small red fragment. This suggests a stage of increased fragmentation, possibly signaling a transition to more rapid dissolution.

---

Compared to the previous time point, the disintegration/dissolution speed appears to be accelerating. The tablet has undergone significant shape change and spreading, indicating a faster rate of breakdown in this time interval.

---

The disintegration process appears to be in an advanced stage with accelerated breakdown occurring. The emergence of the protrusion and increased surface roughness suggest that the dissolution speed may be increasing as the structural integrity weakens further.

---

The disintegration process appears to be proceeding at a relatively consistent pace within this time range. The gradual spreading and breakdown suggest a steady dissolution rate rather than acceleration or sudden fragmentation. The transformation shows progressive degradation without abrupt changes between observed time points.",1553
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,physical_state_change,Physical state change,1,"The tablet has transitioned from solid state to a gel-like/paste consistency with visible structural breakdown. The internal matrix has loosened, and the tablet is collapsing into fragmented pieces rather than remaining intact.

---

The tablet is transitioning from solid state to a fragmented, gel-like mass. The internal structure shows loosening with visible breakdown, and the yellow layer appears swollen or expanded.

---

The tablet is shifting from a solid state to a more fragmented state. The internal structure seems looser, with the detached fragment indicating structural breakdown. The rough, porous surface texture supports ongoing disintegration.

---

The tablet has transitioned from a solid state to a more gel-like or paste-like state, with a very loose, porous internal structure. Obvious collapse and structural breakdown are evident, with the material losing its original integrity.

---

The tablet is transitioning from a solid state to a more fragmented structure. The internal matrix appears to be loosening, with the formation of a paste-like consistency in some areas. The yellow-green material shows signs of gel formation while the red base maintains more solid characteristics but with increased porosity.

---

The tablet has transitioned from solid state to a gel-like/paste-like consistency with significant structural breakdown. The internal matrix has become visibly looser, with the original compact structure collapsing and transforming into a more fluid, dispersed form. The material shows clear signs of hydration and swelling before eventual breakdown.",1595
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,dissolution_medium,Dissolution medium,1,"The medium has become noticeably more turbid around the tablet, with cloud-like patterns forming. The interaction between the medium and tablet is clearly affecting the disintegration process, though specific medium composition effects cannot be precisely determined.

---

The dissolution medium remains clear and transparent throughout. No cloudiness, precipitation, or streak formation is visible, suggesting the medium is effectively maintaining its properties during the disintegration process.

---

The medium (likely surrounding liquid) is not directly visible, but pink powder around the tablet suggests turbidity from dissolved tablet material. The powder may be from the outer layer dissolving, contributing to cloudiness in the medium.

---

The dissolution medium remains clear, with no visible cloudiness, streaks, or precipitation bands. The lack of turbidity suggests that the disintegrated material is either not yet fully dissolving or is dissolving very slowly, or the medium composition is not causing immediate visible changes.

---

The medium remains relatively clear with minimal turbidity, indicating that most of the dissolution products are still contained within the tablet structure or have not yet fully dispersed. No significant clouding or precipitation bands are visible at this stage.

---

The medium has become increasingly turbid with the red/orange color diffusing throughout, creating cloud-like patterns and streaks. The dissolution is generating a colored dispersion that spreads outward from the original tablet position, indicating active interaction between the dosage form and the dissolution medium.",1645
glm-4.6v,GLM-4.6V,nifedipine,01_vs_01_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,fragment_distribution_density,Fragment distribution density,1,"Fragments remain concentrated around the original tablet position, with powder accumulating at the base. Fragment size varies, with larger pieces still near the center and finer particles spreading outward. No uniform dispersion throughout the medium is yet visible.

---

Fragments remain concentrated around the original tablet position with visible pink powder at the base. Fragment size appears moderate with localized distribution rather than uniform dispersion. Some sedimentation is evident at the tablet base.

---

Fragments (pink powder and the small red piece) are concentrated around the original tablet position, with no significant dispersion. The small red fragment is localized on top, and pink powder is gathered at the base. Particle density is higher locally around the tablet, with minimal global spread.

---

Fragments are concentrated around the original tablet position, with the main mass spread out but still largely in the vicinity. The fragments appear to be of varying sizes, with a fluffy, low-density appearance. Some fine particles are visible at the base, suggesting early stages of sedimentation or dispersion.

---

Fragments remain concentrated around the original tablet position, with a visible powder layer at the base. The small protrusion and surface particles suggest beginning fragmentation, but distribution is still localized. Particle density appears higher locally around the tablet with minimal dispersion into the surrounding medium.

---

Fragments are becoming more uniformly dispersed away from the original tablet position, with material spreading horizontally across the surface. The particle density appears to be decreasing locally around the original position while increasing in the surrounding area, showing a transition from concentrated to more distributed state.",1824
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,color_change,Color change,1,"The tablet retains a distinct red base and yellow top, but the yellow component shows increased diffusion into the red core, creating a more mottled appearance. The dissolution medium (not fully visible) appears clear, with no obvious color change in the surrounding liquid, though the tablet's colors are localized to its structure.

---

The tablet shows a distinct red/pink base with yellow/green top layer. Color diffusion is evident with mixing occurring between layers, and the surrounding medium appears to be developing a slight pinkish hue, indicating color leaching from the tablet into the dissolution medium.

---

The tablet displays a uniform pink color with no visible color change in the dissolution medium, which remains clear. No color diffusion or staining of the medium is apparent at this stage.

---

The tablet shows a primary red/pink color with yellowish areas on top. There appears to be some color diffusion occurring, with the medium becoming increasingly turbid. The yellow top layer seems to be breaking down and spreading into the surrounding medium.",1081
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,shape_change,Shape change,1,"The overall outline remains roughly intact but has evolved from a smooth, rounded shape to a more irregular, uneven top. The yellow portion is less compact, with edges that are less defined, indicating partial erosion of the original structure.

---

The tablet maintains its overall rounded shape but shows significant degradation at the edges. The outline is becoming less defined with visible fragmentation occurring, particularly at the base where loose powder is accumulating. The transition appears to be from intact → partially missing → beginning multiple fragments.

---

The tablet maintains an intact, somewhat rounded shape with a defined outline. No fragmentation or shape deformation is visible compared to the previous time point - the tablet appears structurally intact.

---

The tablet is transitioning from an intact, rounded shape to significant fragmentation. A distinct red, curved structure (possibly a handle or extension) has developed behind the main tablet body. The overall outline is becoming increasingly irregular with visible breaks and deformations.",1082
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,surface_texture_change,Surface texture change,1,"The surface has become significantly rougher, with the yellow top displaying a porous, crumbly texture and the red core showing a granular, eroded surface. Small cracks and pores are more visible, suggesting microstructural breakdown from interaction with the medium.

---

The surface has transformed from smooth to rough and porous with visible erosion. Cracks and micro-pores are evident throughout the surface, and there appears to be flaky peeling of the outer layer, especially noticeable in the yellow/green top portion. The texture suggests significant microstructural breakdown.

---

The surface shows a rough, porous texture with visible microstructural details. No significant cracks or flaking is observed, though the surface appears slightly uneven, possibly indicating early surface erosion.

---

The surface has become rough and powdery with visible cracks and pores. The texture shows significant microstructural breakdown with flaky peeling structures appearing on the surface. The once smooth surface is now fragmented with exposed internal material.",1070
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,volume_change,Area/size change,1,"The tablet's volume appears to have slightly decreased, particularly in the yellow top, which has spread outward and lost some of its original height. The red core remains relatively thick but shows signs of thinning at the edges.

---

The tablet appears to be maintaining its overall volume but with localized swelling in some areas, particularly the top yellow/green portion. However, there are signs of collapse at the base where powder is accumulating, indicating a complex volume change pattern of initial swelling followed by partial collapse.

---

The tablet maintains its original volume with no visible swelling or collapse. The overall dimensions appear consistent with the initial state.

---

The tablet appears to be maintaining its overall volume but with internal structural changes. There's slight swelling or expansion visible in the developing red structure behind the tablet, while the main body shows signs of compression and breakdown.",958
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,dissolution_speed_time,Dissolution speed over time,1,"Compared to the previous time point, the disintegration speed appears to be accelerating. The yellow portion has expanded more noticeably, and the red core has undergone greater erosion, indicating a faster rate of breakdown.

---

At this late stage (18.75-26.25 hours), the disintegration speed appears to be slowing down. The most significant change compared to earlier stages would be the transition from rapid fragmentation to a more gradual erosion phase, with the tablet now showing advanced degradation rather than sudden breakdown.

---

Cannot determine acceleration or deceleration without comparison to the previous time point. The tablet appears to be in the early stages of disintegration with no rapid changes evident.

---

The disintegration process appears to be progressing at a consistent or slightly accelerating rate. The development of the red curved structure and increased fragmentation suggest an active breakdown phase occurring between the current and previous time points.",1001
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,physical_state_change,Physical state change,1,"The tablet is transitioning from a solid state to a swollen, porous mass (yellow top) with a partially eroded solid core (red). The internal structure of the yellow portion is looser, and the red core shows signs of structural collapse at the surface.

---

The tablet is transitioning from solid state to a fragmented mass with gel-like characteristics. The internal structure has become significantly looser, with visible collapse occurring. The material appears to be moving toward a paste-like state with fine particles forming at the base.

---

The tablet remains in a solid state with no transition to gel or paste-like consistency. The internal structure appears intact with no visible loosening or breakdown.

---

The tablet is transitioning from a solid state to a more fragmented, gel-like or paste-like state. The internal structure has become significantly looser with obvious collapse occurring. The material is breaking down from a cohesive solid into dispersed fragments.",988
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,dissolution_medium,Dissolution medium,1,"The medium (not fully visible) likely remains clear but may be developing subtle turbidity from fine particles released by the tablet. No distinct cloud-like patterns or precipitation bands are visible, but the presence of pink powder around the tablet suggests gradual particle release.

---

The medium around the tablet is becoming increasingly turbid with a pinkish hue, indicating dissolution products are dispersing. Cloud-like patterns are forming around the tablet, suggesting the medium is influencing the disintegration by facilitating the breakdown of the tablet structure.

---

The dissolution medium is clear and transparent with no visible turbidity, cloudiness, or precipitation. Two bubbles are visible on the tablet surface, suggesting minimal interaction with the medium at this point.

---

The medium appears increasingly turbid with cloud-like patterns forming around the tablet. There are visible streaks and dispersion of colored material. The medium shows active interaction with the tablet, facilitating the breakdown process.",1052
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep01,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_report.docx,fragment_distribution_density,Fragment distribution density,1,"Fine pink fragments are concentrated around the original tablet position, with a thin layer of powder settled on the surface beneath it. Fragment size is small (fine powder), and no uniform dispersion is observed-particles remain localized near the tablet.

---

Fragments are concentrated around the original tablet position, with loose powder accumulating at the base. Some dispersion is occurring but the distribution is still localized. Fragment size varies from fine powder to small chunks, with higher particle density observed immediately surrounding the tablet.

---

The tablet remains as a single, intact unit concentrated in its original position. No fragments or particles are visible in the medium, and there is no sedimentation or suspension layer formation.

---

Fragments are concentrated around the original tablet position but showing early signs of dispersion. The red curved structure and tablet fragments create a localized high-density area. Some fine particles are beginning to spread outward, with potential early sedimentation visible at the base.",1073
glm-4.6v,GLM-4.6V,nifedipine,01_vs_02_rep03,zhipu,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep03/compare_report.docx,color_change,Color change,1,"The tablet displays distinct color layering with a yellow top portion, red middle section, and pink bottom. The dissolution medium shows increased turbidity with colored particles dispersing, particularly concentrated around the tablet with some diffusion into the surrounding area.

---

The tablet shows a distinct red/pink base with a yellow/green top layer. Color diffusion is occurring at the interface between layers, with some yellow/green material spreading onto the red base. The dissolution medium appears slightly turbid around the tablet, indicating color leaching into the surrounding fluid.

---

The tablet remains predominantly red with yellow-green material on top that appears to be dispersing. The pink powder at the base is consistent across images. No significant color change in the dissolution medium is visible.

---

The tablet displays a vibrant red/orange color with white/yellowish particles on the surface. As disintegration progresses, the red/orange pigment disperses into the surrounding medium, creating a localized colored zone around the original tablet position. The color distribution shows a gradient from concentrated at the center to more diffused at the periphery.

---

The tablet shows a distinct color gradient with a yellowish top layer developing over a pink base, indicating differential dissolution or reaction. The dissolution medium appears increasingly turbid with pink particles visible, showing localized color diffusion rather than uniform distribution throughout the medium.

---

The tablet shows a red base color with a yellow top layer in the first image, but the yellow component appears to have disappeared or changed in subsequent images. The dissolution medium appears clear with no visible color changes.",1767
