"check_type","repo_path","status","original_path","copied_status","notes"
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_3.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_4.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_5.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_6.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_7.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_8.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_9.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\FILE_LEVEL_INDEX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/LABEL_TRANSLATION_MAP.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\LABEL_TRANSLATION_MAP.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/LABEL_TRANSLATION_MAP_2.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\LABEL_TRANSLATION_MAP.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MANUFACTURER_CROSS_MODEL_VERDICT_MATRIX.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\MANUFACTURER_CROSS_MODEL_VERDICT_MATRIX.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MANUFACTURER_OVERALL_VERDICT_SUMMARY.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\MANUFACTURER_OVERALL_VERDICT_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MANUFACTURER_VERDICT_BREAKDOWN.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\MANUFACTURER_VERDICT_BREAKDOWN.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_10.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_2.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309-v2\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_3.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_4.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_5.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_6.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_7.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_8.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_COMPARISON_9.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\MODEL_COMPARISON.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_MANUFACTURER_VERDICT_SUMMARY.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\MODEL_MANUFACTURER_VERDICT_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/MODEL_RANKING_SUMMARY.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\MODEL_RANKING_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_10.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_2.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309-v2\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_3.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_4.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_5.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_6.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_7.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_8.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/OVERALL_REPORT_9.md","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\OVERALL_REPORT.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309-v2\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_2.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_3.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_4.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_5.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_6.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_7.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_8.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/POTENTIAL_ERROR_SUMMARY_9.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\POTENTIAL_ERROR_SUMMARY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/references/analysis-framework.md","PASS","D:\Claude code\.agents\skills\model-output-batch-analyzer\references\analysis-framework.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/references/bert-score.md","PASS","D:\Claude code\.agents\skills\model-output-batch-analyzer\references\bert-score.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/references/field-definitions.md","PASS","D:\Claude code\.agents\skills\model-output-batch-analyzer\references\field-definitions.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/references/label-extraction-rules.md","PASS","D:\Claude code\.agents\skills\model-output-batch-analyzer\references\label-extraction-rules.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPEAT_CONSISTENCY_BY_MODEL.svg","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\REPEAT_CONSISTENCY_BY_MODEL.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPEAT_CONSISTENCY_BY_MODEL_2.svg","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\REPEAT_CONSISTENCY_BY_MODEL.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPEAT_CONSISTENCY_BY_MODEL_3.svg","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\REPEAT_CONSISTENCY_BY_MODEL.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPEAT_CONSISTENCY_BY_MODEL_4.svg","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\REPEAT_CONSISTENCY_BY_MODEL.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPEAT_CONSISTENCY_BY_MODEL_5.svg","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\REPEAT_CONSISTENCY_BY_MODEL.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPEAT_CONSISTENCY_BY_MODEL_6.svg","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\REPEAT_CONSISTENCY_BY_MODEL.svg","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309-v2\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_2.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_3.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_4.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_5.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_6.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_7.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_8.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/REPLICATE_CONSISTENCY_9.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\REPLICATE_CONSISTENCY.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SKILL.md","PASS","D:\Claude code\.agents\skills\model-output-batch-analyzer\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_10.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_2.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309-v2\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_3.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_4.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_5.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_6.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_7.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_8.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/SUMMARY_STATS_9.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\SUMMARY_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260309-v2\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_2.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260421-nifedipine-side\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_3.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260422-nifedipine-multimodal\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_4.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_5.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260602-nifedipine-multimodal-rerun-chatgpt-replicates\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_6.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_7.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-20260609-output-english-v2\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_8.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/model_output_batch_analyzer/VERDICT_STATS_9.csv","PASS","D:\Claude code\_skill_runs\model-output-batch-analyzer-bert-smoke-2models\VERDICT_STATS.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/RANA/SKILL.md","PASS","D:\Claude code\.agents\skills\rana\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/SOYO/SKILL.md","PASS","D:\Claude code\.agents\skills\soyo\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","skills/TAKI/SKILL.md","PASS","D:\Claude code\.agents\skills\taki\SKILL.md","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0417-uv-methylene_blue-standard_viscosity.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0417-紫外-亚甲蓝-标准粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0421-uv-methylene_blue-standard_viscosity.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0421-紫外-亚甲蓝-标准粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0426-uv-methylene_blue-gpts.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0426-紫外-亚甲蓝-GPTs.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0427-uv-methylene_blue-gemini.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0427-紫外-亚甲蓝-Gemini.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0428-uv-methylene_blue-qwen.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0428-紫外-亚甲蓝-Qwen.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0520-uv-methylene_blue-standard_viscosity.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0520-紫外-亚甲蓝-标准粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0523-uv-methylene_blue-gpts.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0523-紫外-亚甲蓝-GPTS.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0524-uv-methylene_blue-gemini.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0524-紫外-亚甲蓝-Gemini.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0524-uv-methylene_blue-gpts.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0524-紫外-亚甲蓝-GPTS.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0525-uv-methylene_blue-gemini.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0525-紫外-亚甲蓝-Gemini.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0525-uv-methylene_blue-qwen.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0525-紫外-亚甲蓝-Qwen.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/0526-uv-methylene_blue-qwen.xlsx","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_uv_excel\0526-紫外-亚甲蓝-Qwen.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics.csv","PASS","D:\Claude code\nature_comm_figures\data\raw\fig3_file_mapping.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_10.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig3_panel_c_quality_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_11.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig3_quality_source_table.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_2.csv","PASS","D:\Claude code\nature_comm_figures\data\raw\fig3_model_runs.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_3.csv","PASS","D:\Claude code\nature_comm_figures\data\raw\fig3_pairwise_similarity.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_4.csv","PASS","D:\Claude code\nature_comm_figures\data_templates\fig3_model_runs_template.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_5.csv","PASS","D:\Claude code\nature_comm_figures\data_templates\fig3_pairwise_similarity_template.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_6.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig3_model_runs_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_7.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig3_pairwise_similarity_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_8.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig3_panel_a_model_runs_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig3_model_metrics_9.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig3_panel_b_pairwise_similarity_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig5_uv_absorbance.csv","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_file_mapping.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig5_uv_absorbance_2.csv","PASS","D:\Claude code\nature_comm_figures\data\raw\fig5b_release_uv.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig5_uv_absorbance_3.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5b_file_mapping_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig5_uv_absorbance_4.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5b_release_uv_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/fig5_uv_absorbance_5.csv","PASS","D:\Claude code\nature_comm_figures\outputs\source_data\fig5b_uv_long_source.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","source_data/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/flowthrough_images/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/fig5b_release_uv_missing_values.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5b_release_uv_missing_values.csv","copied","Manifest-listed copied/generated file exists."
